"","TOWN","LAT","LNG"
"4037","Mukumu","0.2133061","34.765793"
"4038","Muluanda","0.0240007","34.5874448"
"4040","Mulwanda","0.1433428","34.5671049"
"4041","Mumias","0.333333","34.483333"
"4042","Munami","0.4382634","34.368678"
"4043","Mundika","0.4220579","34.1497001"
"4044","Mungatsi","0.4716215","34.3154199"
"4045","mungore","0.4403196","34.3950351"
"4046","Munzatsi","0.0546709","34.7664498"
"4047","Muranda","-0.7839281","37.0400339"
"4048","Muregu","0.4706151","34.695535"
"4049","Murumba","0.3347968","34.2577958"
"4050","Musanda","0.2187801","34.4492841"
"4051","Musasa","0.0620232","34.8185143"
"4052","Musikoma","0.5341699","34.5511081"
"4053","Musoli","0.2039052","34.6690605"
"4055","Mwichio","0.0735778","34.610814"
"4056","Mwitoti","0.3260999","34.5280646"
"4057","Naitiri","0.7576376","34.8884797"
"4058","Nalondo","0.8166667","34.4333333"
"4059","Nambacha","0.393476","34.6668137"
"4060","Nambale","0.45","34.25"
"4061","Namboboto","0.3031099","34.0912845"
"4062","Namwela","0.7625402","34.548676"
"4063","Nangina","0.2762871","34.1017217"
"4066","Navakholo","0.4040169","34.6826269"
"4067","Ndigwa","-0.3338743","34.3240961"
"4068","Ndivisi","0.7127489","34.8134283"
"4069","Ndori","-0.416667","36.95"
"4070","Ngwelo","-5.083333","38.766667"
"4071","Nyadorera","0.0868063","34.1852958"
"4073","Nzoia","0.133333","34.083333"
"4074","Obambo","0.0579411","34.2327738"
"4075","Ogalo","0.3470811","34.1407335"
"4076","Ojola","-0.0306752","34.3939948"
"4078","Opasi","-1.0744729","34.590776"
"4079","Osiri","-0.1271395","34.6047959"
"4081","Paw akuche","-0.0977088","34.6006291"
"4082","Pipeline","-1.3002848","36.8839229"
"4083","Port Victoria","0.0960848","33.9781371"
"4086","Ramula","0","34.516667"
"4088","Ratado","0.239762","34.1307154"
"4089","Reru","-1.148889","36.956944"
"4090","Riat","-0.0776231","34.7294784"
"4091","Ruambwa","0.1292605","34.0900667"
"4092","Sabatia","0.2326373","34.523962"
"4093","Sang'alo","0.35","35.05"
"4094","Sawa","-1.0344638","37.0746115"
"4095","Sega","0.2496358","34.2282647"
"4096","Senende","0.0831277","34.8192945"
"4097","Serem","0.0777395","35.07233"
"4098","Shainda","0.3193134","34.5708356"
"4099","Shamakhokho","0.1102302","34.8306809"
"4101","Shianda","0.3193134","34.5708356"
"4102","Shiatsala","0.1745291","34.4775233"
"4103","Shibale","0.3627994","34.4848845"
"4105","Shibuye","0.217768","34.8113823"
"4107","Shimanyiro","0.2363301","34.6873824"
"4108","Shinyalu","-1.2577937","36.7538909"
"4111","Sigalagala","0.228286","34.7461399"
"4112","Sikhendu","0.8343561","34.8638624"
"4113","Sikoma","0.416667","34.2"
"4115","Sio Port","0.2225069","34.0216719"
"4116","Sirisia","0.7561794","34.5057525"
"4117","Sisenye","0.157814","33.987551"
"4118","Soysambu","0.7666667","35.0833333"
"4120","Tingolo","0.339791","34.3753088"
"4122","Ugunja","0.1811028","34.2966264"
"4123","Ukwala","0.193533","34.188733"
"4124","United mall","-0.0979167","34.7619492"
"4125","Uranga","0.116667","34.15"
"4127","Urenga","0.2684506","34.2921026"
"4129","Vihiga","0.0921041","34.7298765"
"4130","Webuye","0.616667","34.766667"
"4131","West Kenya","-0.023559","37.906193"
"4132","yala","0.1","34.533333"
"4133","Yenga","0.2152153","34.210893"
